tag_id,tag_aai_lookup,tag_aap_lookup,tag_meta_app,tag_meta_area,tag_meta_id,tag_meta_parent_id,tag_member_id,tag_added,tag_prefix,tag_text
5501,2d21d87f10b345ae98f9559a3804ea78,951d96767e95b6279de9af2d7c2ab7af,forums,forums,6969,38,8059,2016-09-16T08:13:48Z,FALSE,daftie
5502,2d21d87f10b345ae98f9559a3804ea78,951d96767e95b6279de9af2d7c2ab7af,forums,forums,6969,38,8059,2016-09-16T08:13:48Z,FALSE,cunt
5503,2d21d87f10b345ae98f9559a3804ea78,951d96767e95b6279de9af2d7c2ab7af,forums,forums,6969,38,8059,2016-09-16T08:13:48Z,FALSE,saddo
5504,2d21d87f10b345ae98f9559a3804ea78,951d96767e95b6279de9af2d7c2ab7af,forums,forums,6969,38,8059,2016-09-16T08:13:48Z,FALSE,local politics
5507,e73d87ed7740b9045067a480e6dca95e,15e747f1affb87290b4870417411d6fc,forums,forums,6974,161,9666,2016-09-17T02:59:37Z,FALSE,imaz
5509,c6568e1a95c79874ae1ef10695ffeaa7,f429d61c22f5d560ddb94eb66d38bfbc,forums,forums,6978,84,13264,2016-09-20T01:24:17Z,FALSE,race
5510,c6568e1a95c79874ae1ef10695ffeaa7,f429d61c22f5d560ddb94eb66d38bfbc,forums,forums,6978,84,13264,2016-09-20T01:24:17Z,FALSE,science
5511,c6568e1a95c79874ae1ef10695ffeaa7,f429d61c22f5d560ddb94eb66d38bfbc,forums,forums,6978,84,13264,2016-09-20T01:24:17Z,FALSE,history
5512,fd9756ab89543f32037173e60620bc8d,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,6986,11,13447,2016-09-21T04:00:08Z,FALSE,introduction
5513,fd9756ab89543f32037173e60620bc8d,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,6986,11,13447,2016-09-21T04:00:08Z,FALSE,canada
5514,d4faaff161e6e77c5c187e881de0baa6,28ba0bb272ec37c6a63ac76ae0cc1a22,forums,forums,6987,64,13352,2016-09-21T06:46:43Z,FALSE,nationalism
5515,d4faaff161e6e77c5c187e881de0baa6,28ba0bb272ec37c6a63ac76ae0cc1a22,forums,forums,6987,64,13352,2016-09-21T06:46:43Z,FALSE,military
5516,d4faaff161e6e77c5c187e881de0baa6,28ba0bb272ec37c6a63ac76ae0cc1a22,forums,forums,6987,64,13352,2016-09-21T06:46:43Z,FALSE,war
5517,d4faaff161e6e77c5c187e881de0baa6,28ba0bb272ec37c6a63ac76ae0cc1a22,forums,forums,6987,64,13352,2016-09-21T06:46:43Z,FALSE,moral
5518,d4faaff161e6e77c5c187e881de0baa6,28ba0bb272ec37c6a63ac76ae0cc1a22,forums,forums,6987,64,13352,2016-09-21T06:46:43Z,FALSE,?
5519,d4faaff161e6e77c5c187e881de0baa6,28ba0bb272ec37c6a63ac76ae0cc1a22,forums,forums,6987,64,13352,2016-09-21T06:46:43Z,FALSE,nation
5520,4bcce0956fa116465e9b174185ccec1c,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,6992,87,958,2016-09-21T21:54:12Z,FALSE,pewdiepie
5521,4bcce0956fa116465e9b174185ccec1c,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,6992,87,958,2016-09-21T21:54:12Z,FALSE,millenialwoes=pedophile
5522,4bcce0956fa116465e9b174185ccec1c,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,6992,87,958,2016-09-21T21:54:12Z,FALSE,sventrsdead?
5523,4bcce0956fa116465e9b174185ccec1c,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,6992,87,958,2016-09-21T21:54:12Z,FALSE,phallanxbribes?
5524,4bcce0956fa116465e9b174185ccec1c,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,6992,87,958,2016-09-21T21:54:12Z,FALSE,manifestdestiny=gay?
5525,7474f8a39a8b129418acdb2b1b47f87c,01a8a03018694fc44f0f51b62da22c38,forums,forums,6993,45,13438,2016-09-21T22:58:52Z,FALSE,kansas
5526,7474f8a39a8b129418acdb2b1b47f87c,01a8a03018694fc44f0f51b62da22c38,forums,forums,6993,45,13438,2016-09-21T22:58:52Z,FALSE,united states
5527,7474f8a39a8b129418acdb2b1b47f87c,01a8a03018694fc44f0f51b62da22c38,forums,forums,6993,45,13438,2016-09-21T22:58:52Z,FALSE,startup
5528,5eef401e9c7c56ce8ff7513d4412e42f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,6996,11,13467,2016-09-22T10:12:51Z,FALSE,fascism
5529,5eef401e9c7c56ce8ff7513d4412e42f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,6996,11,13467,2016-09-22T10:12:51Z,FALSE,southern nationalism
5530,5eef401e9c7c56ce8ff7513d4412e42f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,6996,11,13467,2016-09-22T10:12:51Z,FALSE,succession
5531,43f1d6094f54bf2dc75989c8faf65a4c,3a5e4587a5bfe6fe87b1f78781280460,forums,forums,6999,88,6113,2016-09-24T17:41:49Z,FALSE,thought crime
5532,43f1d6094f54bf2dc75989c8faf65a4c,3a5e4587a5bfe6fe87b1f78781280460,forums,forums,6999,88,6113,2016-09-24T17:41:49Z,FALSE,steve clevenger
5544,27ad4ac013658458b3245e2777cb03a0,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7016,87,9912,2016-10-02T14:50:35Z,FALSE,internet
5545,27ad4ac013658458b3245e2777cb03a0,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7016,87,9912,2016-10-02T14:50:35Z,FALSE,hate speech
5546,27ad4ac013658458b3245e2777cb03a0,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7016,87,9912,2016-10-02T14:50:35Z,FALSE,censorship
5547,d1f37f73e07a0413453263631ebb6e36,640c46386167a33f2e10054f9d046dcc,forums,forums,7017,91,2170,2016-10-02T18:52:23Z,FALSE,confidential informants
5548,d1f37f73e07a0413453263631ebb6e36,640c46386167a33f2e10054f9d046dcc,forums,forums,7017,91,2170,2016-10-02T18:52:23Z,FALSE,vnn
5549,d1f37f73e07a0413453263631ebb6e36,640c46386167a33f2e10054f9d046dcc,forums,forums,7017,91,2170,2016-10-02T18:52:23Z,FALSE,infiltrators
5550,d1f37f73e07a0413453263631ebb6e36,640c46386167a33f2e10054f9d046dcc,forums,forums,7017,91,2170,2016-10-02T18:52:23Z,FALSE,security
5551,54fc4d1a426a718f51fc3d12741c0812,9e48944c0707ce9a1504cc8550ad2385,forums,forums,7019,15,6321,2016-10-03T03:13:47Z,FALSE,latin america
5552,54fc4d1a426a718f51fc3d12741c0812,9e48944c0707ce9a1504cc8550ad2385,forums,forums,7019,15,6321,2016-10-03T03:13:47Z,FALSE,united states
5553,54fc4d1a426a718f51fc3d12741c0812,9e48944c0707ce9a1504cc8550ad2385,forums,forums,7019,15,6321,2016-10-03T03:13:47Z,FALSE,frontier
5558,d84e1462793f354fb0b378505f4c88d6,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7028,11,13509,2016-10-05T19:18:06Z,FALSE,christianity
5559,d84e1462793f354fb0b378505f4c88d6,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7028,11,13509,2016-10-05T19:18:06Z,FALSE,introductions
5560,d84e1462793f354fb0b378505f4c88d6,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7028,11,13509,2016-10-05T19:18:06Z,FALSE,hello
5561,d84e1462793f354fb0b378505f4c88d6,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7028,11,13509,2016-10-05T19:18:06Z,FALSE,awakening
5562,d84e1462793f354fb0b378505f4c88d6,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7028,11,13509,2016-10-05T19:18:06Z,FALSE,awake
5563,a74c61ee237d9b03e639ed07466f0739,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7032,11,13511,2016-10-08T16:37:47Z,FALSE,nationalism
5564,a74c61ee237d9b03e639ed07466f0739,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7032,11,13511,2016-10-08T16:37:47Z,FALSE,education
5565,a74c61ee237d9b03e639ed07466f0739,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7032,11,13511,2016-10-08T16:37:47Z,FALSE,socialism
5566,a74c61ee237d9b03e639ed07466f0739,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7032,11,13511,2016-10-08T16:37:47Z,FALSE,neo-reaction
6087,7ab83840e9eaa141dd888b119cfc90cc,5796046c029ae7fa1c1cf2827e431f7c,forums,forums,7036,178,9476,2017-02-15T12:19:11Z,FALSE,resistance
6086,7ab83840e9eaa141dd888b119cfc90cc,5796046c029ae7fa1c1cf2827e431f7c,forums,forums,7036,178,9476,2017-02-15T12:19:11Z,FALSE,antipodean
6085,7ab83840e9eaa141dd888b119cfc90cc,5796046c029ae7fa1c1cf2827e431f7c,forums,forums,7036,178,9476,2017-02-15T12:19:11Z,FALSE,antipodeanresistance
6084,7ab83840e9eaa141dd888b119cfc90cc,5796046c029ae7fa1c1cf2827e431f7c,forums,forums,7036,178,9476,2017-02-15T12:19:11Z,FALSE,movement
6083,7ab83840e9eaa141dd888b119cfc90cc,5796046c029ae7fa1c1cf2827e431f7c,forums,forums,7036,178,9476,2017-02-15T12:19:11Z,FALSE,organisation
6082,7ab83840e9eaa141dd888b119cfc90cc,5796046c029ae7fa1c1cf2827e431f7c,forums,forums,7036,178,9476,2017-02-15T12:19:11Z,FALSE,australia
6081,7ab83840e9eaa141dd888b119cfc90cc,5796046c029ae7fa1c1cf2827e431f7c,forums,forums,7036,178,9476,2017-02-15T12:19:11Z,FALSE,group
5593,3c5d266f5fd293d835ed857719afc90e,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7037,11,13539,2016-10-14T00:36:53Z,TRUE,introduction
5588,5b5ba25178dd0d3b79340e6a5c81b100,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7045,11,13523,2016-10-12T23:35:18Z,FALSE,falanga
5589,5b5ba25178dd0d3b79340e6a5c81b100,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7045,11,13523,2016-10-12T23:35:18Z,FALSE,introduction
5590,5b5ba25178dd0d3b79340e6a5c81b100,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7045,11,13523,2016-10-12T23:35:18Z,FALSE,welcoming
5591,5b5ba25178dd0d3b79340e6a5c81b100,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7045,11,13523,2016-10-12T23:35:18Z,FALSE,hockey
5594,9b0b9da0fd22108478ee904ad48fd303,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7047,11,13521,2016-10-15T02:03:24Z,FALSE,america
5595,9b0b9da0fd22108478ee904ad48fd303,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7047,11,13521,2016-10-15T02:03:24Z,FALSE,united states
5596,9b0b9da0fd22108478ee904ad48fd303,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7047,11,13521,2016-10-15T02:03:24Z,FALSE,burger
5597,9b0b9da0fd22108478ee904ad48fd303,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7047,11,13521,2016-10-15T02:03:24Z,FALSE,burgerland
5620,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,freedom
5619,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,terrorism
5618,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,bomb
5617,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,action
5616,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,siege
5615,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,consequence
5614,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,jail
5613,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,revolution
5612,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,system
5611,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,usa
5610,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,america
5621,9701e168b6036bfa75bf3a6cb78cb953,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7054,87,7962,2016-10-15T18:21:53Z,FALSE,fighter
5627,23448d264c47b9719172496334529f64,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7061,11,13561,2016-10-18T19:41:39Z,FALSE,introduction
5626,23448d264c47b9719172496334529f64,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7061,11,13561,2016-10-18T19:41:39Z,FALSE,canadian
5625,23448d264c47b9719172496334529f64,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7061,11,13561,2016-10-18T19:41:39Z,FALSE,canada
5628,3982bcb5a86f1b652ea7cd030f510272,c16eb6bfe3a11eeafe7b72b16de634b4,forums,forums,7065,83,13523,2016-10-22T16:40:02Z,FALSE,music
5629,3982bcb5a86f1b652ea7cd030f510272,c16eb6bfe3a11eeafe7b72b16de634b4,forums,forums,7065,83,13523,2016-10-22T16:40:03Z,FALSE,marches
7422,05bb9cea2ffa3ef11ce20ba4129edd67,01a8a03018694fc44f0f51b62da22c38,forums,forums,8071,45,13539,2017-07-10T05:10:02Z,FALSE,laurentia
7423,05bb9cea2ffa3ef11ce20ba4129edd67,01a8a03018694fc44f0f51b62da22c38,forums,forums,8071,45,13539,2017-07-10T05:10:02Z,FALSE,separatism
7424,05bb9cea2ffa3ef11ce20ba4129edd67,01a8a03018694fc44f0f51b62da22c38,forums,forums,8071,45,13539,2017-07-10T05:10:02Z,FALSE,midwest
7404,1e0fd09980c12f1a696ecb0f0d75ce9f,7552edd31019db7d57afdc480abaebb0,calendar,calendar,224,9,9288,2017-07-09T11:51:44Z,FALSE,integralism
5638,9e9b6ef07035613feec4bc63665e633d,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7069,11,13580,2016-10-24T22:47:12Z,FALSE,introduction
5639,be94028016b87aff809f0f9caf803741,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7078,87,9334,2016-10-28T11:29:53Z,FALSE,bulgaria
5640,be94028016b87aff809f0f9caf803741,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7078,87,9334,2016-10-28T11:29:53Z,FALSE,soros
5641,6cac60429bb3be5bce5721d2d08eed49,fa59ea1f2cb162912a4c7d59a61d9136,forums,forums,7085,61,13532,2016-10-30T18:38:06Z,FALSE,help
5645,06bfd36453f1d62c99ec8ae8cecac738,89a2ea7ec84be28920dc7ac68c1e36a9,forums,forums,7087,97,13119,2016-10-31T19:56:04Z,FALSE,volcanos
5660,700e014eeb615eeab1972b98ac74166f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7088,11,13594,2016-11-01T01:25:28Z,FALSE,fascist
5659,700e014eeb615eeab1972b98ac74166f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7088,11,13594,2016-11-01T01:25:28Z,FALSE,march
5658,700e014eeb615eeab1972b98ac74166f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7088,11,13594,2016-11-01T01:25:28Z,FALSE,iron
5657,700e014eeb615eeab1972b98ac74166f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7088,11,13594,2016-11-01T01:25:28Z,FALSE,usa
5656,700e014eeb615eeab1972b98ac74166f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7088,11,13594,2016-11-01T01:25:28Z,FALSE,america
5655,700e014eeb615eeab1972b98ac74166f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7088,11,13594,2016-11-01T01:25:28Z,FALSE,from
5654,700e014eeb615eeab1972b98ac74166f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7088,11,13594,2016-11-01T01:25:28Z,FALSE,greetings
5661,700e014eeb615eeab1972b98ac74166f,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7088,11,13594,2016-11-01T01:25:28Z,FALSE,united states
5662,5c3d7939d653569c69cb35fe8a816199,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7092,11,13597,2016-11-01T21:21:43Z,FALSE,introduction
5663,46348dd425438f00d02cc472209b15e8,f81a5e98b5e6a8431d4b650151394ad2,forums,forums,7098,162,7600,2016-11-03T18:30:59Z,FALSE,castle
5664,46348dd425438f00d02cc472209b15e8,f81a5e98b5e6a8431d4b650151394ad2,forums,forums,7098,162,7600,2016-11-03T18:30:59Z,FALSE,lewis
5686,2d1e6b32f82a5bf20c3518d54ce41a88,62fbdc097705ba62ca679a33f8e6bfb1,forums,forums,7109,106,13626,2016-11-13T04:01:19Z,FALSE,apparel
5685,2d1e6b32f82a5bf20c3518d54ce41a88,62fbdc097705ba62ca679a33f8e6bfb1,forums,forums,7109,106,13626,2016-11-13T04:01:19Z,FALSE,masks
5682,c700df5047569f43fc2fbb7db0c56b63,95803a471a3370c4abaeab14922d20b4,forums,forums,7108,93,13582,2016-11-12T23:00:43Z,FALSE,counter-signal memes for fashy goys
5683,5ff12161bdfe12a07c01c8f2b7df5e78,f81a5e98b5e6a8431d4b650151394ad2,forums,forums,7107,162,7600,2016-11-13T02:40:01Z,FALSE,shutter island
5681,c700df5047569f43fc2fbb7db0c56b63,95803a471a3370c4abaeab14922d20b4,forums,forums,7108,93,13582,2016-11-12T23:00:43Z,FALSE,bone zone - goul
5684,5ff12161bdfe12a07c01c8f2b7df5e78,f81a5e98b5e6a8431d4b650151394ad2,forums,forums,7107,162,7600,2016-11-13T02:40:01Z,FALSE,medfield state hospital
5687,dbfa1e43d61a96b41f6a55d72fc43b7b,3d5d9764f53a931759b9908b72b6adcd,forums,forums,7112,90,13511,2016-11-13T23:55:26Z,FALSE,sport & fitness
5688,dbfa1e43d61a96b41f6a55d72fc43b7b,3d5d9764f53a931759b9908b72b6adcd,forums,forums,7112,90,13511,2016-11-13T23:55:26Z,FALSE,strength
5689,dbfa1e43d61a96b41f6a55d72fc43b7b,3d5d9764f53a931759b9908b72b6adcd,forums,forums,7112,90,13511,2016-11-13T23:55:26Z,FALSE,dependency
5690,dbfa1e43d61a96b41f6a55d72fc43b7b,3d5d9764f53a931759b9908b72b6adcd,forums,forums,7112,90,13511,2016-11-13T23:55:26Z,FALSE,degeneracy
5691,dbfa1e43d61a96b41f6a55d72fc43b7b,3d5d9764f53a931759b9908b72b6adcd,forums,forums,7112,90,13511,2016-11-13T23:55:26Z,FALSE,bodybuilding
5692,dbfa1e43d61a96b41f6a55d72fc43b7b,3d5d9764f53a931759b9908b72b6adcd,forums,forums,7112,90,13511,2016-11-13T23:55:26Z,FALSE,drugs
5693,dbfa1e43d61a96b41f6a55d72fc43b7b,3d5d9764f53a931759b9908b72b6adcd,forums,forums,7112,90,13511,2016-11-13T23:55:26Z,FALSE,steroids
5694,660c9e8d7875bbcfd6a1a190ada6e5d0,9e48944c0707ce9a1504cc8550ad2385,forums,forums,7113,15,6113,2016-11-15T10:39:41Z,FALSE,sparta
5695,660c9e8d7875bbcfd6a1a190ada6e5d0,9e48944c0707ce9a1504cc8550ad2385,forums,forums,7113,15,6113,2016-11-15T10:39:41Z,FALSE,ancient
5696,660c9e8d7875bbcfd6a1a190ada6e5d0,9e48944c0707ce9a1504cc8550ad2385,forums,forums,7113,15,6113,2016-11-15T10:39:41Z,FALSE,proto fascism
5697,660c9e8d7875bbcfd6a1a190ada6e5d0,9e48944c0707ce9a1504cc8550ad2385,forums,forums,7113,15,6113,2016-11-15T10:39:41Z,FALSE,fascism
5698,24c43f13d8acc6fb0f961db032aceafd,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7117,87,13582,2016-11-16T14:07:18Z,FALSE,pope
5699,24c43f13d8acc6fb0f961db032aceafd,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7117,87,13582,2016-11-16T14:07:19Z,FALSE,francis
5700,24c43f13d8acc6fb0f961db032aceafd,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7117,87,13582,2016-11-16T14:07:19Z,FALSE,cardinals
5701,24c43f13d8acc6fb0f961db032aceafd,75f29c2cf53ae4e3658d96a7fbd3f3bb,forums,forums,7117,87,13582,2016-11-16T14:07:19Z,FALSE,heresy
5702,42e3dca5c63d322cd4e36d6877783a92,77350405f3073a6ab505489a8e446859,forums,forums,7120,171,13636,2016-11-17T16:54:32Z,FALSE,genocide
5703,42e3dca5c63d322cd4e36d6877783a92,77350405f3073a6ab505489a8e446859,forums,forums,7120,171,13636,2016-11-17T16:54:32Z,FALSE,jew
5704,42e3dca5c63d322cd4e36d6877783a92,77350405f3073a6ab505489a8e446859,forums,forums,7120,171,13636,2016-11-17T16:54:32Z,FALSE,jewish
5705,42e3dca5c63d322cd4e36d6877783a92,77350405f3073a6ab505489a8e446859,forums,forums,7120,171,13636,2016-11-17T16:54:32Z,FALSE,communism
5706,ccabdaf384a0ef528c3895ffe4785363,3a5e4587a5bfe6fe87b1f78781280460,forums,forums,7127,88,13357,2016-11-21T04:53:19Z,FALSE,cheese
5707,ccabdaf384a0ef528c3895ffe4785363,3a5e4587a5bfe6fe87b1f78781280460,forums,forums,7127,88,13357,2016-11-21T04:53:19Z,FALSE,sausage
5708,0d6580a8754724afda6d37833d0b2699,72e923f13c29cf8e34566556ad8b8a0f,forums,forums,7128,101,7600,2016-11-21T10:14:00Z,FALSE,social engineering
5710,6fbb4b6b0f7497620316d9b8285ba45a,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7132,11,13664,2016-11-22T09:08:26Z,FALSE,introduction thread
5712,416fd1e0cd1603e69dc04c7fe4126f6a,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7133,11,13661,2016-11-22T19:01:09Z,FALSE,introduction thread
5717,9560474d3d7d9d2cf4b7e08153a2d2ab,3034e8ed7575f587a2da95529e02a642,forums,forums,7144,24,9571,2016-11-25T09:59:19Z,FALSE,conservation
5718,9560474d3d7d9d2cf4b7e08153a2d2ab,3034e8ed7575f587a2da95529e02a642,forums,forums,7144,24,9571,2016-11-25T09:59:19Z,FALSE,alternative energy sources
5719,8d8af7daa44c36b484b6ec6f831ac6bc,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7145,11,13673,2016-11-27T02:56:40Z,FALSE,imperivm
5720,8d8af7daa44c36b484b6ec6f831ac6bc,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7145,11,13673,2016-11-27T02:56:40Z,FALSE,portugal
5721,8d8af7daa44c36b484b6ec6f831ac6bc,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7145,11,13673,2016-11-27T02:56:40Z,FALSE,topfash
5722,8d8af7daa44c36b484b6ec6f831ac6bc,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7145,11,13673,2016-11-27T02:56:40Z,FALSE,fascism
5726,6e75f07ae4f3c17ba32d3a6a6ef4f764,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7149,11,13692,2016-11-28T21:16:13Z,TRUE,introduction
5725,6e75f07ae4f3c17ba32d3a6a6ef4f764,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7149,11,13692,2016-11-28T21:16:13Z,FALSE,intro
5729,4e9ef3236e7676a29369aa11787794e6,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7153,11,13695,2016-11-28T22:49:42Z,FALSE,introduction
5730,b99c122cdcfd8d78ed7466561b411fd5,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7154,11,13682,2016-11-28T23:21:54Z,FALSE,introduction
5731,b99c122cdcfd8d78ed7466561b411fd5,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7154,11,13682,2016-11-28T23:21:54Z,FALSE,kill me
5732,998124e16e49e52903f5036ec2235a3d,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7155,11,13691,2016-11-29T05:44:43Z,FALSE,intro
5733,998124e16e49e52903f5036ec2235a3d,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7155,11,13691,2016-11-29T05:44:43Z,FALSE,introduction
5734,998124e16e49e52903f5036ec2235a3d,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7155,11,13691,2016-11-29T05:44:43Z,FALSE,fascist
5735,998124e16e49e52903f5036ec2235a3d,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7155,11,13691,2016-11-29T05:44:43Z,FALSE,dixie
5737,cf47dd1024b1d7e820606f9e08cd4237,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7157,11,13702,2016-11-29T08:33:32Z,FALSE,introduction
5738,9bccef7e87dee867e7f23c61bcee7256,43e70ab226e86af4da82f0556ecf7efc,forums,forums,7160,12,13532,2016-11-30T23:50:14Z,FALSE,fascist
5739,9bccef7e87dee867e7f23c61bcee7256,43e70ab226e86af4da82f0556ecf7efc,forums,forums,7160,12,13532,2016-11-30T23:50:14Z,FALSE,youtube
5750,5ce0bdc0242ffd9d065a2b32cc3ec896,9b34039d80861f92144590b59ed98c88,forums,forums,7162,13,9948,2016-12-01T02:52:15Z,FALSE,/pol/
5749,5ce0bdc0242ffd9d065a2b32cc3ec896,9b34039d80861f92144590b59ed98c88,forums,forums,7162,13,9948,2016-12-01T02:52:15Z,FALSE,haha
5748,5ce0bdc0242ffd9d065a2b32cc3ec896,9b34039d80861f92144590b59ed98c88,forums,forums,7162,13,9948,2016-12-01T02:52:15Z,FALSE,cringe
5747,5ce0bdc0242ffd9d065a2b32cc3ec896,9b34039d80861f92144590b59ed98c88,forums,forums,7162,13,9948,2016-12-01T02:52:15Z,FALSE,american vanguard
5746,5ce0bdc0242ffd9d065a2b32cc3ec896,9b34039d80861f92144590b59ed98c88,forums,forums,7162,13,9948,2016-12-01T02:52:15Z,FALSE,av
5751,5ce0bdc0242ffd9d065a2b32cc3ec896,9b34039d80861f92144590b59ed98c88,forums,forums,7162,13,9948,2016-12-01T02:52:15Z,FALSE,pol
5753,044e60d286b9b27999afb2f2c7f5a872,77350405f3073a6ab505489a8e446859,forums,forums,7164,171,13662,2016-12-01T07:55:22Z,FALSE,jews
5755,d9995bb2d4d3d2b9b3be0792e7f1dce6,e6a03e5f7d0b17c985768c4fe821af94,forums,forums,7165,11,13688,2016-12-01T19:55:13Z,FALSE,intro
5783,ee804358cb39787e3705c282cdd758e0,0dc7ce5e1dd89fb5483bef6e869ba76c,forums,forums,7168,174,10083,2016-12-03T13:47:03Z,FALSE,acab
5784,ee804358cb39787e3705c282cdd758e0,0dc7ce5e1dd89fb5483bef6e869ba76c,forums,forums,7168,174,10083,2016-12-03T13:47:03Z,FALSE,ve-day
5785,ee804358cb39787e3705c282cdd758e0,0dc7ce5e1dd89fb5483bef6e869ba76c,forums,forums,7168,174,10083,2016-12-03T13:47:03Z,TRUE,skydas
